# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,0,forward,0,32768,36,0,295941,32768,32768,0,0
2,0,forward,0,65535,70,2,591119,65535,65535,0,0
2,0,forward,1,0,0,0,418,0,0,0,0
2,0,forward,1,1,0,0,743,1,1,0,0
2,0,forward,1,63,0,0,1226,63,63,0,0
2,0,forward,1,64,0,0,1155,64,64,0,0
2,0,forward,1,65,0,2,1228,65,65,0,0
2,0,forward,1,255,0,0,2762,255,255,0,0
2,0,forward,1,256,0,0,2786,256,256,0,0
2,0,forward,1,257,2,0,2819,257,257,0,0
2,0,forward,1,4095,4,0,36955,4095,4095,0,0
2,0,forward,1,4096,6,0,36885,4096,4096,0,0
2,0,forward,1,4097,4,0,36987,4097,4097,0,0
2,0,forward,1,32768,36,0,292337,32768,32768,0,0
2,0,forward,1,65535,70,2,583743,65535,65535,0,0
2,0,forward,2,0,0,0,435,0,0,0,0
2,0,forward,2,1,0,0,800,1,1,0,0
2,0,forward,2,63,0,0,1195,63,63,0,0
2,0,forward,2,64,2,0,1216,64,64,0,0
2,0,forward,2,65,0,0,1143,65,65,0,0
2,0,forward,2,255,2,0,2777,255,255,0,0
2,0,forward,2,256,2,0,2804,256,256,0,0
2,0,forward,2,257,0,0,2833,257,257,0,0
2,0,forward,2,4095,4,0,37310,4095,4095,0,0
2,0,forward,2,4096,4,0,37324,4096,4096,0,0
2,0,forward,2,4097,6,0,37312,4097,4097,0,0
2,0,forward,2,32768,36,0,294975,32768,32768,0,0
2,0,forward,2,65535,70,2,589228,65535,65535,0,0
2,0,forward,3,0,0,0,483,0,0,0,0
2,0,forward,3,1,0,0,750,1,1,0,0
2,0,forward,3,63,0,0,1167,63,63,0,0
2,0,forward,3,64,0,0,1231,64,64,0,0
2,0,forward,3,65,0,0,1156,65,65,0,0
2,0,forward,3,255,0,0,2781,255,255,0,0
2,0,forward,3,256,0,0,2803,256,256,0,0
2,0,forward,3,257,0,0,2799,257,257,0,0
2,0,forward,3,4095,4,0,37324,4095,4095,0,0
2,0,forward,3,4096,6,0,37361,4096,4096,0,0
2,0,forward,3,4097,4,0,37326,4097,4097,0,0
2,0,forward,3,32768,36,0,295124,32768,32768,0,0
2,0,forward,3,65535,72,2,589550,65535,65535,0,0
0,1,forward,0,0,0,0,690,0,0,0,0
0,1,forward,0,1,0,0,869,1,1,0,0
0,1,forward,0,63,0,0,1398,63,63,0,0
0,1,forward,0,64,0,0,1404,64,64,0,0
0,1,forward,0,65,0,0,1422,65,65,0,0
0,1,forward,0,255,0,0,3115,255,255,0,0
0,1,forward,0,256,0,0,3124,256,256,0,0
0,1,forward,0,257,0,0,3134,257,257,0,0
0,1,forward,0,4095,4,0,37533,4095,4095,0,0
0,1,forward,0,4096,4,0,37562,4096,4096,0,0
0,1,forward,0,4097,6,0,37563,4097,4097,0,0
0,1,forward,0,32768,34,0,294550,32768,32768,0,0
0,1,forward,0,65535,72,0,588261,65535,65535,0,0
0,1,forward,1,0,0,0,688,0,0,0,0
0,1,forward,1,1,0,0,856,1,1,0,0
0,1,forward,1,63,0,0,1415,63,63,0,0
0,1,forward,1,64,0,0,1406,64,64,0,0
0,1,forward,1,65,0,0,1413,65,65,0,0
0,1,forward,1,255,0,0,3096,255,255,0,0
0,1,forward,1,256,0,0,3106,256,256,0,0
0,1,forward,1,257,0,0,3118,257,257,0,0
0,1,forward,1,4095,4,0,37301,4095,4095,0,0
0,1,forward,1,4096,4,0,37320,4096,4096,0,0
0,1,forward,1,4097,4,0,37327,4097,4097,0,0
0,1,forward,1,32768,34,2,292644,32768,32768,0,0
0,1,forward,1,65535,70,0,584436,65535,65535,0,0
0,1,forward,2,0,0,0,697,0,0,0,0
0,1,forward,2,1,0,0,870,1,1,0,0
0,1,forward,2,63,0,0,1395,63,63,0,0
0,1,forward,2,64,0,0,1417,64,64,0,0
0,1,forward,2,65,0,0,1415,65,65,0,0
