# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,0,forward,0,32768,36,0,296063,32768,32768,0,0
2,0,forward,0,65535,72,0,591136,65535,65535,0,0
2,0,forward,1,0,0,0,441,0,0,0,0
2,0,forward,1,1,0,0,675,1,1,0,0
2,0,forward,1,63,0,0,1190,63,63,0,0
2,0,forward,1,64,0,0,1160,64,64,0,0
2,0,forward,1,65,0,0,1172,65,65,0,0
2,0,forward,1,255,0,0,2776,255,255,0,0
2,0,forward,1,256,0,0,2775,256,256,0,0
2,0,forward,1,257,0,0,2790,257,257,0,0
2,0,forward,1,4095,4,2,36914,4095,4095,0,0
2,0,forward,1,4096,4,2,36964,4096,4096,0,0
2,0,forward,1,4097,6,0,36936,4097,4097,0,0
2,0,forward,1,32768,36,0,292296,32768,32768,0,0
2,0,forward,1,65535,70,2,583635,65535,65535,0,0
2,0,forward,2,0,0,0,441,0,0,0,0
2,0,forward,2,1,0,0,749,1,1,0,0
2,0,forward,2,63,0,0,1161,63,63,0,0
2,0,forward,2,64,0,0,1140,64,64,0,0
2,0,forward,2,65,0,0,1154,65,65,0,0
2,0,forward,2,255,0,0,2786,255,255,0,0
2,0,forward,2,256,0,0,2804,256,256,0,0
2,0,forward,2,257,0,0,2812,257,257,0,0
2,0,forward,2,4095,4,0,37269,4095,4095,0,0
2,0,forward,2,4096,6,0,37313,4096,4096,0,0
2,0,forward,2,4097,4,0,37315,4097,4097,0,0
2,0,forward,2,32768,34,2,295061,32768,32768,0,0
2,0,forward,2,65535,72,2,589244,65535,65535,0,0
2,0,forward,3,0,0,0,471,0,0,0,0
2,0,forward,3,1,0,0,727,1,1,0,0
2,0,forward,3,63,0,0,1154,63,63,0,0
2,0,forward,3,64,2,0,1150,64,64,0,0
2,0,forward,3,65,0,0,1166,65,65,0,0
2,0,forward,3,255,0,0,2773,255,255,0,0
2,0,forward,3,256,0,0,2807,256,256,0,0
2,0,forward,3,257,0,0,2815,257,257,0,0
2,0,forward,3,4095,4,0,37334,4095,4095,0,0
2,0,forward,3,4096,4,0,37298,4096,4096,0,0
2,0,forward,3,4097,4,0,37311,4097,4097,0,0
2,0,forward,3,32768,36,2,295212,32768,32768,0,0
2,0,forward,3,65535,72,2,589595,65535,65535,0,0
0,1,forward,0,0,0,0,1828,0,0,0,0
0,1,forward,0,1,0,0,2102,1,1,0,0
0,1,forward,0,63,0,0,3000,63,63,0,0
0,1,forward,0,64,0,0,2998,64,64,0,0
0,1,forward,0,65,0,2,2997,65,65,0,0
0,1,forward,0,255,0,0,4014,255,255,0,0
0,1,forward,0,256,0,2,4997,256,256,0,0
0,1,forward,0,257,0,0,4998,257,257,0,0
0,1,forward,0,4095,4,0,39028,4095,4095,0,0
0,1,forward,0,4096,4,0,39038,4096,4096,0,0
0,1,forward,0,4097,4,0,39039,4097,4097,0,0
0,1,forward,0,32768,36,0,296045,32768,32768,0,0
0,1,forward,0,65535,72,0,590044,65535,65535,0,0
0,1,forward,1,0,0,0,1870,0,0,0,0
0,1,forward,1,1,0,0,2049,1,1,0,0
0,1,forward,1,63,0,0,2999,63,63,0,0
0,1,forward,1,64,0,0,2998,64,64,0,0
0,1,forward,1,65,0,0,2999,65,65,0,0
0,1,forward,1,255,0,0,4005,255,255,0,0
0,1,forward,1,256,2,0,4998,256,256,0,0
0,1,forward,1,257,0,0,4998,257,257,0,0
0,1,forward,1,4095,4,0,38999,4095,4095,0,0
0,1,forward,1,4096,6,0,38977,4096,4096,0,0
0,1,forward,1,4097,4,0,38999,4097,4097,0,0
0,1,forward,1,32768,34,2,293039,32768,32768,0,0
0,1,forward,1,65535,70,2,583143,65535,65535,0,0
0,1,forward,2,0,0,0,1870,0,0,0,0
0,1,forward,2,1,0,0,2063,1,1,0,0
0,1,forward,2,63,0,0,2998,63,63,0,0
0,1,forward,2,64,0,0,3000,64,64,0,0
0,1,forward,2,65,0,2,2996,65,65,0,0
0,1,forward,2,255,0,0,4997,255,255,0,0
0,1,forward,2,256,0,2,4997,256,256,0,0
0,1,forward,2,257,0,0,4997,257,257,0,0
0,1,forward,2,4095,6,0,39038,4095,4095,0,0
0,1,forward,2,4096,4,0,39038,4096,4096,0,0
0,1,forward,2,4097,6,0,39036,4097,4097,0,0
0,1,forward,2,32768,34,2,296045,32768,32768,0,0
0,1,forward,2,65535,72,0,590036,65535,65535,0,0
0,1,forward,3,0,0,0,1878,0,0,0,0
0,1,forward,3,1,0,0,2056,1,1,0,0
0,1,forward,3,63,0,2,3000,63,63,0,0
0,1,forward,3,64,0,0,3001,64,64,0,0
0,1,forward,3,65,0,0,2999,65,65,0,0
0,1,forward,3,255,2,0,4998,255,255,0,0
0,1,forward,3,256,0,0,4998,256,256,0,0
0,1,forward,3,257,0,0,5483,257,257,0,0
0,1,forward,3,4095,4,0,39026,4095,4095,0,0
0,1,forward,3,4096,4,0,39040,4096,4096,0,0
0,1,forward,3,4097,4,0,39037,4097,4097,0,0
