# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,0,forward,0,0,0,0,508,0,0,0,0
0,0,forward,0,1,0,0,676,1,1,0,0
0,0,forward,0,63,0,0,1169,63,63,0,0
0,0,forward,0,64,0,0,1149,64,64,0,0
0,0,forward,0,65,0,0,1162,65,65,0,0
0,0,forward,0,255,0,0,2800,255,255,0,0
0,0,forward,0,256,0,0,2819,256,256,0,0
0,0,forward,0,257,2,0,2812,257,257,0,0
0,0,forward,0,4095,4,0,37408,4095,4095,0,0
0,0,forward,0,4096,4,0,37384,4096,4096,0,0
0,0,forward,0,4097,6,0,37429,4097,4097,0,0
0,0,forward,0,32768,36,0,296029,32768,32768,0,0
0,0,forward,0,65535,72,0,591030,65535,65535,0,0
0,0,forward,1,0,0,0,562,0,0,0,0
0,0,forward,1,1,0,0,668,1,1,0,0
0,0,forward,1,63,0,0,1229,63,63,0,0
0,0,forward,1,64,0,0,1219,64,64,0,0
0,0,forward,1,65,0,0,1224,65,65,0,0
0,0,forward,1,255,0,0,2781,255,255,0,0
0,0,forward,1,256,0,0,2780,256,256,0,0
0,0,forward,1,257,0,0,2796,257,257,0,0
0,0,forward,1,4095,4,0,36964,4095,4095,0,0
0,0,forward,1,4096,4,0,36927,4096,4096,0,0
0,0,forward,1,4097,4,0,36990,4097,4097,0,0
0,0,forward,1,32768,36,0,292292,32768,32768,0,0
0,0,forward,1,65535,70,0,583765,65535,65535,0,0
0,0,forward,2,0,0,0,441,0,0,0,0
0,0,forward,2,1,0,0,708,1,1,0,0
0,0,forward,2,63,0,0,1184,63,63,0,0
0,0,forward,2,64,0,0,1143,64,64,0,0
0,0,forward,2,65,0,0,1157,65,65,0,0
0,0,forward,2,255,0,0,2779,255,255,0,0
0,0,forward,2,256,0,0,2821,256,256,0,0
0,0,forward,2,257,0,0,2814,257,257,0,0
0,0,forward,2,4095,4,0,37288,4095,4095,0,0
0,0,forward,2,4096,6,0,37293,4096,4096,0,0
0,0,forward,2,4097,6,0,37352,4097,4097,0,0
0,0,forward,2,32768,36,0,295033,32768,32768,0,0
0,0,forward,2,65535,70,2,589081,65535,65535,0,0
0,0,forward,3,0,0,0,435,0,0,0,0
0,0,forward,3,1,0,0,751,1,1,0,0
0,0,forward,3,63,0,0,1222,63,63,0,0
0,0,forward,3,64,0,0,1152,64,64,0,0
0,0,forward,3,65,0,0,1147,65,65,0,0
0,0,forward,3,255,0,0,2776,255,255,0,0
0,0,forward,3,256,2,0,2820,256,256,0,0
0,0,forward,3,257,0,0,2809,257,257,0,0
0,0,forward,3,4095,4,0,37317,4095,4095,0,0
0,0,forward,3,4096,4,0,37327,4096,4096,0,0
0,0,forward,3,4097,4,0,37333,4097,4097,0,0
0,0,forward,3,32768,34,2,295251,32768,32768,0,0
0,0,forward,3,65535,72,2,589508,65535,65535,0,0
1,0,forward,0,0,0,0,493,0,0,0,0
1,0,forward,0,1,0,0,703,1,1,0,0
1,0,forward,0,63,0,0,1246,63,63,0,0
1,0,forward,0,64,0,0,1222,64,64,0,0
1,0,forward,0,65,0,0,1161,65,65,0,0
1,0,forward,0,255,0,0,2790,255,255,0,0
1,0,forward,0,256,0,0,2830,256,256,0,0
1,0,forward,0,257,0,0,2822,257,257,0,0
1,0,forward,0,4095,4,0,37403,4095,4095,0,0
1,0,forward,0,4096,4,0,37472,4096,4096,0,0
1,0,forward,0,4097,4,0,37442,4097,4097,0,0
1,0,forward,0,32768,34,2,295921,32768,32768,0,0
1,0,forward,0,65535,70,2,591056,65535,65535,0,0
1,0,forward,1,0,0,2,495,0,0,0,0
1,0,forward,1,1,0,0,763,1,1,0,0
1,0,forward,1,63,0,0,1222,63,63,0,0
1,0,forward,1,64,2,0,1220,64,64,0,0
1,0,forward,1,65,0,0,1133,65,65,0,0
1,0,forward,1,255,0,0,2773,255,255,0,0
1,0,forward,1,256,0,0,2783,256,256,0,0
1,0,forward,1,257,0,0,2814,257,257,0,0
1,0,forward,1,4095,4,0,36942,4095,4095,0,0
1,0,forward,1,4096,4,0,36958,4096,4096,0,0
1,0,forward,1,4097,4,0,36953,4097,4097,0,0
1,0,forward,1,32768,34,0,292259,32768,32768,0,0
1,0,forward,1,65535,70,2,583738,65535,65535,0,0
1,0,forward,2,0,0,0,441,0,0,0,0
1,0,forward,2,1,0,0,687,1,1,0,0
1,0,forward,2,63,0,0,1163,63,63,0,0
1,0,forward,2,64,0,0,1236,64,64,0,0
1,0,forward,2,65,0,0,1162,65,65,0,0
1,0,forward,2,255,0,0,2800,255,255,0,0
1,0,forward,2,256,0,0,2798,256,256,0,0
1,0,forward,2,257,2,0,2833,257,257,0,0
1,0,forward,2,4095,6,0,37283,4095,4095,0,0
1,0,forward,2,4096,4,0,37303,4096,4096,0,0
1,0,forward,2,4097,4,0,37329,4097,4097,0,0
1,0,forward,2,32768,34,2,294956,32768,32768,0,0
1,0,forward,2,65535,70,2,589258,65535,65535,0,0
1,0,forward,3,0,0,0,460,0,0,0,0
1,0,forward,3,1,0,0,689,1,1,0,0
1,0,forward,3,63,0,0,1236,63,63,0,0
1,0,forward,3,64,0,0,1163,64,64,0,0
1,0,forward,3,65,0,0,1193,65,65,0,0
1,0,forward,3,255,0,0,2786,255,255,0,0
1,0,forward,3,256,0,0,2804,256,256,0,0
1,0,forward,3,257,0,0,2808,257,257,0,0
1,0,forward,3,4095,4,0,37293,4095,4095,0,0
1,0,forward,3,4096,4,0,37317,4096,4096,0,0
1,0,forward,3,4097,6,0,37331,4097,4097,0,0
1,0,forward,3,32768,34,2,295214,32768,32768,0,0
1,0,forward,3,65535,70,2,589579,65535,65535,0,0
2,0,forward,0,0,0,0,418,0,0,0,0
2,0,forward,0,1,0,0,796,1,1,0,0
2,0,forward,0,63,0,0,1165,63,63,0,0
2,0,forward,0,64,0,2,1242,64,64,0,0
2,0,forward,0,65,0,0,1175,65,65,0,0
2,0,forward,0,255,0,0,2793,255,255,0,0
2,0,forward,0,256,0,0,2818,256,256,0,0
2,0,forward,0,257,0,0,2803,257,257,0,0
2,0,forward,0,4095,6,0,37409,4095,4095,0,0
2,0,forward,0,4096,4,0,37390,4096,4096,0,0
2,0,forward,0,4097,4,0,37442,4097,4097,0,0
2,0,forward,0,32768,36,0,296053,32768,32768,0,0
2,0,forward,0,65535,72,2,591064,65535,65535,0,0
2,0,forward,1,0,0,0,515,0,0,0,0
2,0,forward,1,1,0,0,690,1,1,0,0
2,0,forward,1,63,0,0,1168,63,63,0,0
2,0,forward,1,64,0,0,1156,64,64,0,0
2,0,forward,1,65,0,0,1158,65,65,0,0
2,0,forward,1,255,0,0,2775,255,255,0,0
2,0,forward,1,256,0,0,2795,256,256,0,0
2,0,forward,1,257,0,0,2797,257,257,0,0
2,0,forward,1,4095,4,0,36947,4095,4095,0,0
2,0,forward,1,4096,4,0,36973,4096,4096,0,0
2,0,forward,1,4097,4,0,37003,4097,4097,0,0
2,0,forward,1,32768,36,0,292299,32768,32768,0,0
2,0,forward,1,65535,70,0,583730,65535,65535,0,0
2,0,forward,2,0,0,0,461,0,0,0,0
2,0,forward,2,1,0,0,677,1,1,0,0
2,0,forward,2,63,0,0,1161,63,63,0,0
2,0,forward,2,64,0,0,1244,64,64,0,0
2,0,forward,2,65,0,0,1179,65,65,0,0
2,0,forward,2,255,0,0,2792,255,255,0,0
2,0,forward,2,256,0,0,2832,256,256,0,0
2,0,forward,2,257,0,0,2801,257,257,0,0
2,0,forward,2,4095,4,0,37286,4095,4095,0,0
2,0,forward,2,4096,6,0,37307,4096,4096,0,0
2,0,forward,2,4097,4,0,37332,4097,4097,0,0
2,0,forward,2,32768,36,2,295058,32768,32768,0,0
2,0,forward,2,65535,70,2,589121,65535,65535,0,0
2,0,forward,3,0,0,0,481,0,0,0,0
2,0,forward,3,1,0,2,790,1,1,0,0
2,0,forward,3,63,0,0,1169,63,63,0,0
2,0,forward,3,64,0,0,1251,64,64,0,0
2,0,forward,3,65,0,0,1158,65,65,0,0
2,0,forward,3,255,0,0,2784,255,255,0,0
2,0,forward,3,256,0,0,2805,256,256,0,0
2,0,forward,3,257,0,0,2805,257,257,0,0
2,0,forward,3,4095,4,0,37329,4095,4095,0,0
2,0,forward,3,4096,4,0,37304,4096,4096,0,0
2,0,forward,3,4097,6,0,37345,4097,4097,0,0
2,0,forward,3,32768,34,2,295285,32768,32768,0,0
2,0,forward,3,65535,70,2,589609,65535,65535,0,0
0,1,forward,0,0,0,0,1834,0,0,0,0
0,1,forward,0,1,0,0,2094,1,1,0,0
0,1,forward,0,63,0,0,2999,63,63,0,0
0,1,forward,0,64,0,0,2999,64,64,0,0
0,1,forward,0,65,0,0,2999,65,65,0,0
0,1,forward,0,255,0,0,4997,255,255,0,0
0,1,forward,0,256,0,2,4998,256,256,0,0
0,1,forward,0,257,0,0,4998,257,257,0,0
0,1,forward,0,4095,6,0,39037,4095,4095,0,0
0,1,forward,0,4096,4,2,39038,4096,4096,0,0
0,1,forward,0,4097,4,0,39039,4097,4097,0,0
0,1,forward,0,32768,36,0,298045,32768,32768,0,0
0,1,forward,0,65535,72,0,594052,65535,65535,0,0
0,1,forward,1,0,0,0,1885,0,0,0,0
0,1,forward,1,1,0,0,2079,1,1,0,0
0,1,forward,1,63,0,0,3001,63,63,0,0
0,1,forward,1,64,0,0,2999,64,64,0,0
0,1,forward,1,65,0,0,2998,65,65,0,0
0,1,forward,1,255,0,0,4013,255,255,0,0
0,1,forward,1,256,2,0,4998,256,256,0,0
0,1,forward,1,257,0,0,4997,257,257,0,0
0,1,forward,1,4095,4,0,39040,4095,4095,0,0
0,1,forward,1,4096,4,0,39036,4096,4096,0,0
0,1,forward,1,4097,4,0,39037,4097,4097,0,0
0,1,forward,1,32768,36,0,294098,32768,32768,0,0
0,1,forward,1,65535,70,2,586060,65535,65535,0,0
0,1,forward,2,0,0,0,1885,0,0,0,0
0,1,forward,2,1,0,2,2058,1,1,0,0
0,1,forward,2,63,0,2,2998,63,63,0,0
0,1,forward,2,64,0,2,2999,64,64,0,0
0,1,forward,2,65,0,0,3000,65,65,0,0
0,1,forward,2,255,0,0,4997,255,255,0,0
0,1,forward,2,256,0,2,4998,256,256,0,0
0,1,forward,2,257,0,0,4997,257,257,0,0
0,1,forward,2,4095,4,0,39038,4095,4095,0,0
0,1,forward,2,4096,4,2,39037,4096,4096,0,0
0,1,forward,2,4097,4,0,39039,4097,4097,0,0
0,1,forward,2,32768,34,2,297064,32768,32768,0,0
0,1,forward,2,65535,72,0,592135,65535,65535,0,0
0,1,forward,3,0,0,0,1877,0,0,0,0
0,1,forward,3,1,0,0,2078,1,1,0,0
0,1,forward,3,63,0,0,3000,63,63,0,0
0,1,forward,3,64,0,0,3000,64,64,0,0
0,1,forward,3,65,0,2,3000,65,65,0,0
0,1,forward,3,255,0,2,4997,255,255,0,0
0,1,forward,3,256,0,2,4997,256,256,0,0
0,1,forward,3,257,2,0,4998,257,257,0,0
0,1,forward,3,4095,4,0,39038,4095,4095,0,0
0,1,forward,3,4096,4,0,39038,4096,4096,0,0
0,1,forward,3,4097,4,0,39029,4097,4097,0,0
0,1,forward,3,32768,36,0,297042,32768,32768,0,0
0,1,forward,3,65535,72,0,592039,65535,65535,0,0
1,1,forward,0,0,0,0,1878,0,0,0,0
1,1,forward,0,1,0,0,2053,1,1,0,0
1,1,forward,0,63,0,0,2997,63,63,0,0
1,1,forward,0,64,0,0,2998,64,64,0,0
1,1,forward,0,65,0,0,2999,65,65,0,0
1,1,forward,0,255,0,0,4997,255,255,0,0
1,1,forward,0,256,2,0,4997,256,256,0,0
1,1,forward,0,257,0,0,4999,257,257,0,0
1,1,forward,0,4095,6,0,39036,4095,4095,0,0
1,1,forward,0,4096,6,0,39038,4096,4096,0,0
1,1,forward,0,4097,4,2,39041,4097,4097,0,0
1,1,forward,0,32768,36,0,298068,32768,32768,0,0
1,1,forward,0,65535,72,0,594055,65535,65535,0,0
1,1,forward,1,0,0,0,1904,0,0,0,0
1,1,forward,1,1,0,0,2047,1,1,0,0
1,1,forward,1,63,0,0,2999,63,63,0,0
1,1,forward,1,64,0,0,2998,64,64,0,0
1,1,forward,1,65,0,0,2995,65,65,0,0
1,1,forward,1,255,0,2,4014,255,255,0,0
1,1,forward,1,256,2,0,4996,256,256,0,0
1,1,forward,1,257,0,0,4997,257,257,0,0
1,1,forward,1,4095,4,0,39037,4095,4095,0,0
