# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,0,forward,0,0,0,0,432,0,0,0,0
0,0,forward,0,1,0,0,680,1,1,0,0
0,0,forward,0,63,0,0,1198,63,63,0,0
0,0,forward,0,64,0,0,1140,64,64,0,0
0,0,forward,0,65,0,0,1155,65,65,0,0
0,0,forward,0,255,2,0,2787,255,255,0,0
0,0,forward,0,256,0,0,2818,256,256,0,0
0,0,forward,0,257,0,0,2825,257,257,0,0
0,0,forward,0,4095,6,0,37392,4095,4095,0,0
0,0,forward,0,4096,4,0,37414,4096,4096,0,0
0,0,forward,0,4097,4,0,37429,4097,4097,0,0
0,0,forward,0,32768,36,0,295983,32768,32768,0,0
0,0,forward,0,65535,72,0,591107,65535,65535,0,0
0,0,forward,1,0,0,0,525,0,0,0,0
0,0,forward,1,1,0,0,740,1,1,0,0
0,0,forward,1,63,0,0,1172,63,63,0,0
0,0,forward,1,64,0,0,1229,64,64,0,0
0,0,forward,1,65,0,0,1144,65,65,0,0
0,0,forward,1,255,0,0,2777,255,255,0,0
0,0,forward,1,256,0,0,2772,256,256,0,0
0,0,forward,1,257,0,0,2793,257,257,0,0
0,0,forward,1,4095,4,2,36997,4095,4095,0,0
0,0,forward,1,4096,4,0,36983,4096,4096,0,0
0,0,forward,1,4097,4,0,37014,4097,4097,0,0
0,0,forward,1,32768,34,0,292354,32768,32768,0,0
0,0,forward,1,65535,70,2,583690,65535,65535,0,0
0,0,forward,2,0,0,0,433,0,0,0,0
0,0,forward,2,1,0,0,686,1,1,0,0
0,0,forward,2,63,0,0,1168,63,63,0,0
0,0,forward,2,64,0,0,1236,64,64,0,0
0,0,forward,2,65,0,2,1176,65,65,0,0
0,0,forward,2,255,0,0,2790,255,255,0,0
0,0,forward,2,256,0,0,2805,256,256,0,0
0,0,forward,2,257,0,0,2821,257,257,0,0
0,0,forward,2,4095,4,0,37308,4095,4095,0,0
0,0,forward,2,4096,4,2,37315,4096,4096,0,0
0,0,forward,2,4097,6,0,37307,4097,4097,0,0
0,0,forward,2,32768,36,0,294951,32768,32768,0,0
0,0,forward,2,65535,72,2,589219,65535,65535,0,0
0,0,forward,3,0,0,0,433,0,0,0,0
0,0,forward,3,1,0,0,685,1,1,0,0
0,0,forward,3,63,0,0,1245,63,63,0,0
0,0,forward,3,64,0,0,1262,64,64,0,0
0,0,forward,3,65,0,0,1172,65,65,0,0
0,0,forward,3,255,0,0,2797,255,255,0,0
0,0,forward,3,256,0,0,2798,256,256,0,0
0,0,forward,3,257,0,0,2820,257,257,0,0
0,0,forward,3,4095,6,0,37325,4095,4095,0,0
0,0,forward,3,4096,4,0,37403,4096,4096,0,0
0,0,forward,3,4097,6,0,37289,4097,4097,0,0
0,0,forward,3,32768,34,2,295108,32768,32768,0,0
0,0,forward,3,65535,72,2,589580,65535,65535,0,0
1,0,forward,0,0,0,0,431,0,0,0,0
1,0,forward,0,1,0,0,700,1,1,0,0
1,0,forward,0,63,0,0,1166,63,63,0,0
1,0,forward,0,64,0,0,1166,64,64,0,0
1,0,forward,0,65,0,0,1240,65,65,0,0
1,0,forward,0,255,0,0,2794,255,255,0,0
1,0,forward,0,256,0,0,2830,256,256,0,0
1,0,forward,0,257,0,0,2811,257,257,0,0
1,0,forward,0,4095,6,0,37378,4095,4095,0,0
1,0,forward,0,4096,4,0,37426,4096,4096,0,0
1,0,forward,0,4097,6,0,37447,4097,4097,0,0
1,0,forward,0,32768,36,0,295960,32768,32768,0,0
1,0,forward,0,65535,70,2,591225,65535,65535,0,0
1,0,forward,1,0,0,0,442,0,0,0,0
1,0,forward,1,1,0,0,675,1,1,0,0
1,0,forward,1,63,0,0,1222,63,63,0,0
1,0,forward,1,64,0,0,1215,64,64,0,0
1,0,forward,1,65,0,0,1135,65,65,0,0
1,0,forward,1,255,0,0,2785,255,255,0,0
1,0,forward,1,256,2,0,2789,256,256,0,0
1,0,forward,1,257,0,0,2797,257,257,0,0
1,0,forward,1,4095,4,0,36962,4095,4095,0,0
1,0,forward,1,4096,4,0,36975,4096,4096,0,0
1,0,forward,1,4097,4,0,36965,4097,4097,0,0
1,0,forward,1,32768,36,0,292359,32768,32768,0,0
1,0,forward,1,65535,70,0,583783,65535,65535,0,0
1,0,forward,2,0,0,0,434,0,0,0,0
1,0,forward,2,1,0,2,683,1,1,0,0
1,0,forward,2,63,0,0,1234,63,63,0,0
1,0,forward,2,64,0,0,1165,64,64,0,0
