# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,0,forward,0,32768,36,0,296034,32768,32768,0,0
2,0,forward,0,65535,70,2,591080,65535,65535,0,0
2,0,forward,1,0,0,0,440,0,0,0,0
2,0,forward,1,1,0,0,749,1,1,0,0
2,0,forward,1,63,0,0,1132,63,63,0,0
2,0,forward,1,64,2,0,1158,64,64,0,0
2,0,forward,1,65,0,2,1152,65,65,0,0
2,0,forward,1,255,0,0,2767,255,255,0,0
2,0,forward,1,256,0,0,2770,256,256,0,0
2,0,forward,1,257,0,0,2784,257,257,0,0
2,0,forward,1,4095,4,0,36973,4095,4095,0,0
2,0,forward,1,4096,6,0,36983,4096,4096,0,0
2,0,forward,1,4097,6,0,36933,4097,4097,0,0
2,0,forward,1,32768,34,0,292273,32768,32768,0,0
2,0,forward,1,65535,70,2,583733,65535,65535,0,0
2,0,forward,2,0,0,0,435,0,0,0,0
2,0,forward,2,1,0,0,679,1,1,0,0
2,0,forward,2,63,0,0,1261,63,63,0,0
2,0,forward,2,64,0,0,1153,64,64,0,0
2,0,forward,2,65,0,0,1157,65,65,0,0
2,0,forward,2,255,0,0,2795,255,255,0,0
2,0,forward,2,256,0,0,2809,256,256,0,0
2,0,forward,2,257,0,0,2793,257,257,0,0
2,0,forward,2,4095,4,0,37268,4095,4095,0,0
2,0,forward,2,4096,4,0,37289,4096,4096,0,0
2,0,forward,2,4097,4,0,37285,4097,4097,0,0
2,0,forward,2,32768,34,2,295016,32768,32768,0,0
2,0,forward,2,65535,72,2,589104,65535,65535,0,0
2,0,forward,3,0,0,0,438,0,0,0,0
2,0,forward,3,1,0,0,690,1,1,0,0
2,0,forward,3,63,0,0,1167,63,63,0,0
2,0,forward,3,64,0,0,1163,64,64,0,0
2,0,forward,3,65,0,0,1159,65,65,0,0
2,0,forward,3,255,0,0,2794,255,255,0,0
2,0,forward,3,256,0,0,2801,256,256,0,0
2,0,forward,3,257,0,0,2811,257,257,0,0
2,0,forward,3,4095,4,0,37293,4095,4095,0,0
2,0,forward,3,4096,4,0,37340,4096,4096,0,0
2,0,forward,3,4097,6,0,37316,4097,4097,0,0
2,0,forward,3,32768,36,0,295261,32768,32768,0,0
2,0,forward,3,65535,72,0,589742,65535,65535,0,0
0,1,forward,0,0,0,0,694,0,0,0,0
0,1,forward,0,1,0,0,868,1,1,0,0
0,1,forward,0,63,0,0,1403,63,63,0,0
0,1,forward,0,64,0,0,1400,64,64,0,0
0,1,forward,0,65,0,0,1408,65,65,0,0
0,1,forward,0,255,0,0,3107,255,255,0,0
0,1,forward,0,256,0,0,3119,256,256,0,0
0,1,forward,0,257,2,0,3132,257,257,0,0
0,1,forward,0,4095,4,0,37529,4095,4095,0,0
