# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,0,forward,0,32768,34,2,295858,32768,32768,0,0
2,0,forward,0,65535,72,0,590987,65535,65535,0,0
2,0,forward,1,0,0,0,526,0,0,0,0
2,0,forward,1,1,0,0,687,1,1,0,0
2,0,forward,1,63,0,0,1171,63,63,0,0
2,0,forward,1,64,2,0,1186,64,64,0,0
2,0,forward,1,65,0,0,1163,65,65,0,0
2,0,forward,1,255,0,0,2781,255,255,0,0
2,0,forward,1,256,0,0,2790,256,256,0,0
2,0,forward,1,257,0,0,2793,257,257,0,0
2,0,forward,1,4095,4,0,36945,4095,4095,0,0
2,0,forward,1,4096,6,0,36980,4096,4096,0,0
2,0,forward,1,4097,4,0,36993,4097,4097,0,0
2,0,forward,1,32768,36,0,292302,32768,32768,0,0
2,0,forward,1,65535,70,2,583620,65535,65535,0,0
2,0,forward,2,0,0,0,459,0,0,0,0
2,0,forward,2,1,0,0,674,1,1,0,0
2,0,forward,2,63,0,0,1241,63,63,0,0
2,0,forward,2,64,0,0,1163,64,64,0,0
2,0,forward,2,65,0,0,1223,65,65,0,0
2,0,forward,2,255,0,0,2775,255,255,0,0
2,0,forward,2,256,0,0,2796,256,256,0,0
2,0,forward,2,257,0,0,2830,257,257,0,0
2,0,forward,2,4095,4,0,37295,4095,4095,0,0
2,0,forward,2,4096,4,0,37292,4096,4096,0,0
2,0,forward,2,4097,6,0,37314,4097,4097,0,0
2,0,forward,2,32768,34,2,295080,32768,32768,0,0
2,0,forward,2,65535,70,2,589074,65535,65535,0,0
2,0,forward,3,0,0,0,420,0,0,0,0
2,0,forward,3,1,0,0,769,1,1,0,0
2,0,forward,3,63,0,0,1188,63,63,0,0
2,0,forward,3,64,0,0,1161,64,64,0,0
2,0,forward,3,65,0,0,1170,65,65,0,0
2,0,forward,3,255,0,0,2788,255,255,0,0
2,0,forward,3,256,0,0,2795,256,256,0,0
2,0,forward,3,257,0,2,2813,257,257,0,0
2,0,forward,3,4095,6,0,37351,4095,4095,0,0
2,0,forward,3,4096,4,0,37368,4096,4096,0,0
2,0,forward,3,4097,4,0,37328,4097,4097,0,0
2,0,forward,3,32768,36,0,295233,32768,32768,0,0
2,0,forward,3,65535,72,0,589797,65535,65535,0,0
0,1,forward,0,0,0,0,1837,0,0,0,0
0,1,forward,0,1,0,0,2100,1,1,0,0
0,1,forward,0,63,0,0,3998,63,63,0,0
0,1,forward,0,64,0,0,3998,64,64,0,0
0,1,forward,0,65,0,2,4001,65,65,0,0
0,1,forward,0,255,2,0,8004,255,255,0,0
0,1,forward,0,256,2,0,8005,256,256,0,0
0,1,forward,0,257,2,0,8005,257,257,0,0
0,1,forward,0,4095,10,0,91042,4095,4095,0,0
0,1,forward,0,4096,10,0,91040,4096,4096,0,0
0,1,forward,0,4097,12,0,91039,4097,4097,0,0
0,1,forward,0,32768,84,2,710096,32768,32768,0,0
0,1,forward,0,65535,170,0,1418051,65535,65535,0,0
0,1,forward,1,0,0,0,1890,0,0,0,0
0,1,forward,1,1,0,0,2051,1,1,0,0
0,1,forward,1,63,0,0,4032,63,63,0,0
0,1,forward,1,64,0,0,4032,64,64,0,0
0,1,forward,1,65,0,0,4033,65,65,0,0
0,1,forward,1,255,2,0,8034,255,255,0,0
0,1,forward,1,256,0,0,8037,256,256,0,0
0,1,forward,1,257,0,0,8037,257,257,0,0
0,1,forward,1,4095,12,0,89986,4095,4095,0,0
0,1,forward,1,4096,12,0,90037,4096,4096,0,0
0,1,forward,1,4097,10,0,90039,4097,4097,0,0
0,1,forward,1,32768,84,0,700044,32768,32768,0,0
0,1,forward,1,65535,168,0,1397047,65535,65535,0,0
0,1,forward,2,0,0,0,1880,0,0,0,0
0,1,forward,2,1,0,0,2057,1,1,0,0
0,1,forward,2,63,0,0,3988,63,63,0,0
0,1,forward,2,64,0,2,4000,64,64,0,0
0,1,forward,2,65,0,0,4000,65,65,0,0
0,1,forward,2,255,0,2,8005,255,255,0,0
0,1,forward,2,256,2,0,8006,256,256,0,0
0,1,forward,2,257,2,0,8005,257,257,0,0
0,1,forward,2,4095,12,0,91030,4095,4095,0,0
0,1,forward,2,4096,10,0,91035,4096,4096,0,0
0,1,forward,2,4097,10,0,91037,4097,4097,0,0
0,1,forward,2,32768,84,0,710044,32768,32768,0,0
0,1,forward,2,65535,170,2,1418043,65535,65535,0,0
0,1,forward,3,0,0,0,1883,0,0,0,0
0,1,forward,3,1,0,0,2048,1,1,0,0
0,1,forward,3,63,0,2,4006,63,63,0,0
0,1,forward,3,64,0,2,4005,64,64,0,0
0,1,forward,3,65,0,0,4005,65,65,0,0
0,1,forward,3,255,0,0,8020,255,255,0,0
0,1,forward,3,256,0,0,8019,256,256,0,0
0,1,forward,3,257,0,0,8019,257,257,0,0
0,1,forward,3,4095,10,0,90038,4095,4095,0,0
0,1,forward,3,4096,10,0,90037,4096,4096,0,0
0,1,forward,3,4097,10,2,90037,4097,4097,0,0
0,1,forward,3,32768,82,2,701018,32768,32768,0,0
0,1,forward,3,65535,168,0,1399050,65535,65535,0,0
1,1,forward,0,0,0,0,1881,0,0,0,0
1,1,forward,0,1,0,0,2059,1,1,0,0
1,1,forward,0,63,0,0,3998,63,63,0,0
1,1,forward,0,64,0,0,3997,64,64,0,0
1,1,forward,0,65,0,2,3998,65,65,0,0
1,1,forward,0,255,0,2,8005,255,255,0,0
1,1,forward,0,256,2,0,8006,256,256,0,0
1,1,forward,0,257,2,0,8005,257,257,0,0
1,1,forward,0,4095,10,0,91043,4095,4095,0,0
1,1,forward,0,4096,12,0,91038,4096,4096,0,0
1,1,forward,0,4097,10,2,91097,4097,4097,0,0
1,1,forward,0,32768,84,0,710041,32768,32768,0,0
1,1,forward,0,65535,170,2,1418043,65535,65535,0,0
1,1,forward,1,0,0,0,1879,0,0,0,0
1,1,forward,1,1,2,0,2052,1,1,0,0
1,1,forward,1,63,0,0,4032,63,63,0,0
1,1,forward,1,64,0,0,4033,64,64,0,0
1,1,forward,1,65,0,0,4033,65,65,0,0
1,1,forward,1,255,2,0,8037,255,255,0,0
1,1,forward,1,256,2,0,8037,256,256,0,0
1,1,forward,1,257,2,0,8037,257,257,0,0
1,1,forward,1,4095,12,0,90043,4095,4095,0,0
