# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,0,forward,0,0,0,0,456,0,0,0,0
0,0,forward,0,1,0,0,778,1,1,0,0
0,0,forward,0,63,0,0,1164,63,63,0,0
0,0,forward,0,64,0,2,1223,64,64,0,0
0,0,forward,0,65,0,0,1143,65,65,0,0
0,0,forward,0,255,0,0,2814,255,255,0,0
0,0,forward,0,256,0,0,2810,256,256,0,0
0,0,forward,0,257,0,0,2814,257,257,0,0
0,0,forward,0,4095,4,0,37470,4095,4095,0,0
0,0,forward,0,4096,4,0,37433,4096,4096,0,0
0,0,forward,0,4097,4,0,37424,4097,4097,0,0
0,0,forward,0,32768,36,0,295988,32768,32768,0,0
0,0,forward,0,65535,72,0,591115,65535,65535,0,0
0,0,forward,1,0,0,0,525,0,0,0,0
0,0,forward,1,1,0,0,675,1,1,0,0
0,0,forward,1,63,0,0,1194,63,63,0,0
0,0,forward,1,64,0,0,1142,64,64,0,0
0,0,forward,1,65,0,0,1219,65,65,0,0
0,0,forward,1,255,0,0,2782,255,255,0,0
0,0,forward,1,256,0,0,2775,256,256,0,0
0,0,forward,1,257,0,0,2823,257,257,0,0
0,0,forward,1,4095,4,0,36962,4095,4095,0,0
0,0,forward,1,4096,4,0,36945,4096,4096,0,0
0,0,forward,1,4097,4,0,37017,4097,4097,0,0
0,0,forward,1,32768,34,0,292359,32768,32768,0,0
0,0,forward,1,65535,70,2,583830,65535,65535,0,0
0,0,forward,2,0,0,2,523,0,0,0,0
0,0,forward,2,1,0,0,747,1,1,0,0
0,0,forward,2,63,0,0,1166,63,63,0,0
0,0,forward,2,64,0,0,1240,64,64,0,0
0,0,forward,2,65,0,0,1143,65,65,0,0
0,0,forward,2,255,0,0,2786,255,255,0,0
0,0,forward,2,256,0,0,2800,256,256,0,0
0,0,forward,2,257,0,0,2818,257,257,0,0
0,0,forward,2,4095,4,0,37292,4095,4095,0,0
0,0,forward,2,4096,4,2,37344,4096,4096,0,0
0,0,forward,2,4097,6,0,37308,4097,4097,0,0
0,0,forward,2,32768,36,0,295042,32768,32768,0,0
0,0,forward,2,65535,70,2,589180,65535,65535,0,0
0,0,forward,3,0,0,0,431,0,0,0,0
0,0,forward,3,1,0,0,756,1,1,0,0
0,0,forward,3,63,0,2,1167,63,63,0,0
0,0,forward,3,64,0,2,1245,64,64,0,0
0,0,forward,3,65,0,0,1165,65,65,0,0
0,0,forward,3,255,0,0,2785,255,255,0,0
0,0,forward,3,256,0,0,2793,256,256,0,0
0,0,forward,3,257,0,0,2797,257,257,0,0
0,0,forward,3,4095,6,0,37361,4095,4095,0,0
0,0,forward,3,4096,4,0,37329,4096,4096,0,0
0,0,forward,3,4097,4,0,37298,4097,4097,0,0
0,0,forward,3,32768,36,0,295216,32768,32768,0,0
