# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,0,forward,0,0,0,0,424,0,0,0,0
0,0,forward,0,1,0,0,732,1,1,0,0
0,0,forward,0,63,0,0,1159,63,63,0,0
0,0,forward,0,64,0,0,1165,64,64,0,0
0,0,forward,0,65,0,0,1230,65,65,0,0
0,0,forward,0,255,0,0,2818,255,255,0,0
0,0,forward,0,256,0,0,2805,256,256,0,0
0,0,forward,0,257,0,0,2825,257,257,0,0
0,0,forward,0,4095,4,2,37457,4095,4095,0,0
0,0,forward,0,4096,4,0,37476,4096,4096,0,0
0,0,forward,0,4097,6,0,37437,4097,4097,0,0
0,0,forward,0,32768,36,0,295915,32768,32768,0,0
0,0,forward,0,65535,70,2,591185,65535,65535,0,0
0,0,forward,1,0,0,0,434,0,0,0,0
0,0,forward,1,1,0,0,685,1,1,0,0
0,0,forward,1,63,0,0,1213,63,63,0,0
0,0,forward,1,64,0,0,1158,64,64,0,0
0,0,forward,1,65,0,0,1155,65,65,0,0
0,0,forward,1,255,2,0,2788,255,255,0,0
0,0,forward,1,256,0,0,2778,256,256,0,0
0,0,forward,1,257,0,0,2794,257,257,0,0
0,0,forward,1,4095,4,0,36956,4095,4095,0,0
0,0,forward,1,4096,4,0,36954,4096,4096,0,0
0,0,forward,1,4097,4,2,36963,4097,4097,0,0
0,0,forward,1,32768,34,2,292254,32768,32768,0,0
0,0,forward,1,65535,70,2,583782,65535,65535,0,0
0,0,forward,2,0,0,0,433,0,0,0,0
0,0,forward,2,1,0,0,673,1,1,0,0
0,0,forward,2,63,0,0,1157,63,63,0,0
0,0,forward,2,64,0,0,1153,64,64,0,0
0,0,forward,2,65,0,0,1229,65,65,0,0
0,0,forward,2,255,0,2,2841,255,255,0,0
0,0,forward,2,256,0,0,2805,256,256,0,0
0,0,forward,2,257,0,0,2834,257,257,0,0
0,0,forward,2,4095,4,0,37226,4095,4095,0,0
0,0,forward,2,4096,4,0,37319,4096,4096,0,0
0,0,forward,2,4097,4,0,37287,4097,4097,0,0
0,0,forward,2,32768,36,0,295108,32768,32768,0,0
0,0,forward,2,65535,72,0,589210,65535,65535,0,0
0,0,forward,3,0,0,0,527,0,0,0,0
0,0,forward,3,1,0,2,752,1,1,0,0
0,0,forward,3,63,0,0,1230,63,63,0,0
0,0,forward,3,64,0,0,1178,64,64,0,0
0,0,forward,3,65,0,0,1159,65,65,0,0
0,0,forward,3,255,0,0,2790,255,255,0,0
0,0,forward,3,256,0,0,2774,256,256,0,0
0,0,forward,3,257,2,0,2808,257,257,0,0
0,0,forward,3,4095,4,0,37310,4095,4095,0,0
0,0,forward,3,4096,6,0,37256,4096,4096,0,0
0,0,forward,3,4097,4,0,37301,4097,4097,0,0
0,0,forward,3,32768,36,0,295272,32768,32768,0,0
0,0,forward,3,65535,70,2,589573,65535,65535,0,0
1,0,forward,0,0,0,0,520,0,0,0,0
1,0,forward,0,1,0,0,730,1,1,0,0
1,0,forward,0,63,0,0,1159,63,63,0,0
1,0,forward,0,64,0,0,1171,64,64,0,0
1,0,forward,0,65,0,0,1168,65,65,0,0
1,0,forward,0,255,2,0,2815,255,255,0,0
1,0,forward,0,256,0,0,2839,256,256,0,0
1,0,forward,0,257,0,0,2815,257,257,0,0
1,0,forward,0,4095,4,0,37418,4095,4095,0,0
1,0,forward,0,4096,4,0,37446,4096,4096,0,0
1,0,forward,0,4097,4,0,37387,4097,4097,0,0
1,0,forward,0,32768,36,0,295997,32768,32768,0,0
1,0,forward,0,65535,72,0,591089,65535,65535,0,0
1,0,forward,1,0,0,0,437,0,0,0,0
1,0,forward,1,1,0,0,743,1,1,0,0
1,0,forward,1,63,0,0,1158,63,63,0,0
1,0,forward,1,64,0,0,1158,64,64,0,0
1,0,forward,1,65,0,0,1169,65,65,0,0
1,0,forward,1,255,0,0,2766,255,255,0,0
1,0,forward,1,256,2,0,2812,256,256,0,0
1,0,forward,1,257,0,2,2789,257,257,0,0
1,0,forward,1,4095,4,0,36953,4095,4095,0,0
1,0,forward,1,4096,4,0,36996,4096,4096,0,0
1,0,forward,1,4097,4,0,36977,4097,4097,0,0
1,0,forward,1,32768,36,0,292258,32768,32768,0,0
1,0,forward,1,65535,70,2,583916,65535,65535,0,0
1,0,forward,2,0,0,0,449,0,0,0,0
1,0,forward,2,1,0,0,680,1,1,0,0
1,0,forward,2,63,0,0,1162,63,63,0,0
1,0,forward,2,64,0,0,1161,64,64,0,0
1,0,forward,2,65,0,0,1165,65,65,0,0
1,0,forward,2,255,0,0,2798,255,255,0,0
1,0,forward,2,256,0,0,2805,256,256,0,0
1,0,forward,2,257,0,0,2821,257,257,0,0
1,0,forward,2,4095,6,0,37279,4095,4095,0,0
1,0,forward,2,4096,6,0,37341,4096,4096,0,0
1,0,forward,2,4097,6,0,37350,4097,4097,0,0
1,0,forward,2,32768,36,0,294962,32768,32768,0,0
1,0,forward,2,65535,72,2,589195,65535,65535,0,0
1,0,forward,3,0,0,0,465,0,0,0,0
1,0,forward,3,1,0,0,728,1,1,0,0
1,0,forward,3,63,0,0,1195,63,63,0,0
1,0,forward,3,64,0,0,1162,64,64,0,0
1,0,forward,3,65,0,0,1161,65,65,0,0
1,0,forward,3,255,2,0,2837,255,255,0,0
1,0,forward,3,256,0,0,2829,256,256,0,0
1,0,forward,3,257,0,0,2814,257,257,0,0
1,0,forward,3,4095,4,0,37298,4095,4095,0,0
1,0,forward,3,4096,4,0,37341,4096,4096,0,0
1,0,forward,3,4097,4,0,37307,4097,4097,0,0
1,0,forward,3,32768,36,0,295221,32768,32768,0,0
1,0,forward,3,65535,70,2,589666,65535,65535,0,0
2,0,forward,0,0,0,0,435,0,0,0,0
2,0,forward,0,1,0,0,679,1,1,0,0
2,0,forward,0,63,0,0,1159,63,63,0,0
2,0,forward,0,64,0,0,1171,64,64,0,0
2,0,forward,0,65,0,0,1238,65,65,0,0
2,0,forward,0,255,2,0,2801,255,255,0,0
2,0,forward,0,256,0,0,2816,256,256,0,0
2,0,forward,0,257,0,0,2843,257,257,0,0
2,0,forward,0,4095,4,2,37422,4095,4095,0,0
2,0,forward,0,4096,4,0,37409,4096,4096,0,0
2,0,forward,0,4097,4,0,37451,4097,4097,0,0
2,0,forward,0,32768,34,2,296195,32768,32768,0,0
2,0,forward,0,65535,70,2,591281,65535,65535,0,0
2,0,forward,1,0,0,0,438,0,0,0,0
2,0,forward,1,1,0,0,670,1,1,0,0
2,0,forward,1,63,0,0,1157,63,63,0,0
2,0,forward,1,64,0,0,1231,64,64,0,0
2,0,forward,1,65,0,0,1218,65,65,0,0
2,0,forward,1,255,0,0,2823,255,255,0,0
2,0,forward,1,256,0,0,2779,256,256,0,0
2,0,forward,1,257,0,0,2821,257,257,0,0
2,0,forward,1,4095,4,0,36967,4095,4095,0,0
2,0,forward,1,4096,6,0,36968,4096,4096,0,0
2,0,forward,1,4097,4,0,36875,4097,4097,0,0
2,0,forward,1,32768,34,2,292240,32768,32768,0,0
2,0,forward,1,65535,70,2,583746,65535,65535,0,0
2,0,forward,2,0,0,0,435,0,0,0,0
2,0,forward,2,1,0,0,675,1,1,0,0
2,0,forward,2,63,0,0,1162,63,63,0,0
2,0,forward,2,64,0,0,1162,64,64,0,0
2,0,forward,2,65,0,2,1256,65,65,0,0
2,0,forward,2,255,0,0,2795,255,255,0,0
2,0,forward,2,256,0,0,2803,256,256,0,0
2,0,forward,2,257,0,0,2832,257,257,0,0
2,0,forward,2,4095,4,0,37280,4095,4095,0,0
2,0,forward,2,4096,4,0,37296,4096,4096,0,0
2,0,forward,2,4097,4,0,37356,4097,4097,0,0
2,0,forward,2,32768,34,2,295015,32768,32768,0,0
2,0,forward,2,65535,70,2,589295,65535,65535,0,0
2,0,forward,3,0,0,0,441,0,0,0,0
2,0,forward,3,1,0,0,747,1,1,0,0
2,0,forward,3,63,0,0,1161,63,63,0,0
2,0,forward,3,64,0,0,1168,64,64,0,0
2,0,forward,3,65,0,0,1160,65,65,0,0
2,0,forward,3,255,0,0,2789,255,255,0,0
2,0,forward,3,256,0,0,2815,256,256,0,0
2,0,forward,3,257,0,0,2798,257,257,0,0
2,0,forward,3,4095,4,0,37321,4095,4095,0,0
2,0,forward,3,4096,6,0,37326,4096,4096,0,0
2,0,forward,3,4097,4,0,37346,4097,4097,0,0
2,0,forward,3,32768,36,0,295251,32768,32768,0,0
2,0,forward,3,65535,70,2,589765,65535,65535,0,0
0,1,forward,0,0,0,0,1888,0,0,0,0
0,1,forward,0,1,0,0,2105,1,1,0,0
0,1,forward,0,63,2,0,4165,63,63,0,0
0,1,forward,0,64,0,2,4200,64,64,0,0
0,1,forward,0,65,0,2,5014,65,65,0,0
0,1,forward,0,255,0,0,11036,255,255,0,0
0,1,forward,0,256,2,0,11028,256,256,0,0
0,1,forward,0,257,0,0,11022,257,257,0,0
0,1,forward,0,4095,14,2,133845,4095,4095,0,0
0,1,forward,0,4096,16,0,134033,4096,4096,0,0
0,1,forward,0,4097,14,2,134014,4097,4097,0,0
0,1,forward,0,32768,126,0,1052034,32768,32768,0,0
0,1,forward,0,65535,250,2,2101151,65535,65535,0,0
0,1,forward,1,0,0,2,1843,0,0,0,0
0,1,forward,1,1,0,0,2098,1,1,0,0
0,1,forward,1,63,0,0,4155,63,63,0,0
0,1,forward,1,64,0,0,4185,64,64,0,0
0,1,forward,1,65,0,0,5014,65,65,0,0
0,1,forward,1,255,2,0,11038,255,255,0,0
0,1,forward,1,256,0,0,11029,256,256,0,0
0,1,forward,1,257,2,0,11029,257,257,0,0
0,1,forward,1,4095,16,0,134035,4095,4095,0,0
0,1,forward,1,4096,16,0,134027,4096,4096,0,0
0,1,forward,1,4097,16,0,134029,4097,4097,0,0
0,1,forward,1,32768,126,0,1052032,32768,32768,0,0
