# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,0,forward,0,0,0,0,416,0,0,0,0
0,0,forward,0,1,0,0,816,1,1,0,0
0,0,forward,0,63,0,0,1162,63,63,0,0
0,0,forward,0,64,0,0,1159,64,64,0,0
0,0,forward,0,65,0,0,1162,65,65,0,0
0,0,forward,0,255,0,0,2795,255,255,0,0
0,0,forward,0,256,0,2,2887,256,256,0,0
0,0,forward,0,257,2,0,2821,257,257,0,0
0,0,forward,0,4095,4,0,37399,4095,4095,0,0
0,0,forward,0,4096,4,0,37434,4096,4096,0,0
0,0,forward,0,4097,4,0,37451,4097,4097,0,0
0,0,forward,0,32768,36,0,295957,32768,32768,0,0
0,0,forward,0,65535,70,2,591093,65535,65535,0,0
0,0,forward,1,0,0,0,443,0,0,0,0
0,0,forward,1,1,0,0,741,1,1,0,0
0,0,forward,1,63,0,0,1163,63,63,0,0
0,0,forward,1,64,0,0,1148,64,64,0,0
0,0,forward,1,65,0,2,1239,65,65,0,0
0,0,forward,1,255,2,0,2806,255,255,0,0
0,0,forward,1,256,2,0,2791,256,256,0,0
0,0,forward,1,257,0,0,2811,257,257,0,0
0,0,forward,1,4095,6,0,36960,4095,4095,0,0
0,0,forward,1,4096,4,0,36962,4096,4096,0,0
0,0,forward,1,4097,6,0,36972,4097,4097,0,0
0,0,forward,1,32768,36,0,292203,32768,32768,0,0
0,0,forward,1,65535,70,2,583716,65535,65535,0,0
0,0,forward,2,0,0,0,446,0,0,0,0
0,0,forward,2,1,0,0,758,1,1,0,0
0,0,forward,2,63,0,0,1160,63,63,0,0
0,0,forward,2,64,0,0,1149,64,64,0,0
0,0,forward,2,65,0,0,1235,65,65,0,0
0,0,forward,2,255,2,0,2822,255,255,0,0
0,0,forward,2,256,0,0,2804,256,256,0,0
0,0,forward,2,257,0,0,2804,257,257,0,0
0,0,forward,2,4095,4,0,37314,4095,4095,0,0
0,0,forward,2,4096,4,0,37313,4096,4096,0,0
0,0,forward,2,4097,6,0,37295,4097,4097,0,0
0,0,forward,2,32768,36,0,295036,32768,32768,0,0
0,0,forward,2,65535,70,2,589169,65535,65535,0,0
0,0,forward,3,0,0,0,438,0,0,0,0
0,0,forward,3,1,0,0,676,1,1,0,0
0,0,forward,3,63,0,0,1173,63,63,0,0
0,0,forward,3,64,0,0,1178,64,64,0,0
0,0,forward,3,65,0,0,1170,65,65,0,0
0,0,forward,3,255,0,0,2787,255,255,0,0
0,0,forward,3,256,0,0,2796,256,256,0,0
0,0,forward,3,257,0,0,2810,257,257,0,0
0,0,forward,3,4095,4,0,37316,4095,4095,0,0
0,0,forward,3,4096,6,0,37322,4096,4096,0,0
0,0,forward,3,4097,4,0,37327,4097,4097,0,0
0,0,forward,3,32768,34,2,295202,32768,32768,0,0
0,0,forward,3,65535,70,2,589885,65535,65535,0,0
1,0,forward,0,0,0,2,442,0,0,0,0
1,0,forward,0,1,0,0,755,1,1,0,0
1,0,forward,0,63,0,0,1269,63,63,0,0
1,0,forward,0,64,0,0,1225,64,64,0,0
1,0,forward,0,65,0,0,1145,65,65,0,0
1,0,forward,0,255,2,0,2807,255,255,0,0
1,0,forward,0,256,0,0,2826,256,256,0,0
1,0,forward,0,257,0,0,2822,257,257,0,0
1,0,forward,0,4095,6,0,37372,4095,4095,0,0
1,0,forward,0,4096,4,0,37413,4096,4096,0,0
1,0,forward,0,4097,4,0,37379,4097,4097,0,0
1,0,forward,0,32768,34,2,295888,32768,32768,0,0
1,0,forward,0,65535,70,2,591111,65535,65535,0,0
1,0,forward,1,0,0,0,436,0,0,0,0
1,0,forward,1,1,0,0,680,1,1,0,0
1,0,forward,1,63,0,0,1217,63,63,0,0
1,0,forward,1,64,0,0,1161,64,64,0,0
1,0,forward,1,65,0,0,1169,65,65,0,0
1,0,forward,1,255,0,0,2789,255,255,0,0
1,0,forward,1,256,0,0,2791,256,256,0,0
1,0,forward,1,257,0,0,2785,257,257,0,0
1,0,forward,1,4095,4,0,36972,4095,4095,0,0
1,0,forward,1,4096,4,0,36960,4096,4096,0,0
1,0,forward,1,4097,4,0,36988,4097,4097,0,0
1,0,forward,1,32768,34,0,292166,32768,32768,0,0
1,0,forward,1,65535,70,2,583825,65535,65535,0,0
1,0,forward,2,0,0,0,452,0,0,0,0
1,0,forward,2,1,0,0,750,1,1,0,0
1,0,forward,2,63,0,0,1144,63,63,0,0
1,0,forward,2,64,0,0,1166,64,64,0,0
1,0,forward,2,65,0,0,1227,65,65,0,0
1,0,forward,2,255,0,0,2799,255,255,0,0
1,0,forward,2,256,0,0,2790,256,256,0,0
1,0,forward,2,257,0,0,2814,257,257,0,0
1,0,forward,2,4095,4,0,37312,4095,4095,0,0
1,0,forward,2,4096,6,0,37285,4096,4096,0,0
1,0,forward,2,4097,4,0,37311,4097,4097,0,0
1,0,forward,2,32768,36,2,295034,32768,32768,0,0
