# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,0,forward,0,0,0,0,408,0,0,0,0
0,0,forward,0,1,0,0,816,1,1,0,0
0,0,forward,0,63,0,0,1139,63,63,0,0
0,0,forward,0,64,0,0,1255,64,64,0,0
0,0,forward,0,65,0,0,1165,65,65,0,0
0,0,forward,0,255,0,0,2811,255,255,0,0
0,0,forward,0,256,0,0,2802,256,256,0,0
0,0,forward,0,257,0,0,2813,257,257,0,0
0,0,forward,0,4095,6,0,37434,4095,4095,0,0
0,0,forward,0,4096,4,2,37464,4096,4096,0,0
0,0,forward,0,4097,4,0,37444,4097,4097,0,0
0,0,forward,0,32768,36,0,296011,32768,32768,0,0
0,0,forward,0,65535,72,0,591138,65535,65535,0,0
0,0,forward,1,0,0,0,442,0,0,0,0
0,0,forward,1,1,0,0,748,1,1,0,0
0,0,forward,1,63,0,0,1230,63,63,0,0
0,0,forward,1,64,0,0,1159,64,64,0,0
0,0,forward,1,65,0,0,1176,65,65,0,0
0,0,forward,1,255,0,0,2773,255,255,0,0
0,0,forward,1,256,0,0,2775,256,256,0,0
0,0,forward,1,257,0,0,2812,257,257,0,0
0,0,forward,1,4095,4,0,36971,4095,4095,0,0
0,0,forward,1,4096,6,0,36973,4096,4096,0,0
0,0,forward,1,4097,4,2,36939,4097,4097,0,0
0,0,forward,1,32768,36,0,292362,32768,32768,0,0
0,0,forward,1,65535,70,0,583730,65535,65535,0,0
0,0,forward,2,0,0,0,464,0,0,0,0
0,0,forward,2,1,0,0,794,1,1,0,0
0,0,forward,2,63,0,0,1229,63,63,0,0
0,0,forward,2,64,2,0,1203,64,64,0,0
0,0,forward,2,65,0,0,1294,65,65,0,0
0,0,forward,2,255,2,0,2852,255,255,0,0
0,0,forward,2,256,0,0,2787,256,256,0,0
0,0,forward,2,257,0,0,2810,257,257,0,0
0,0,forward,2,4095,4,0,37304,4095,4095,0,0
0,0,forward,2,4096,4,2,37314,4096,4096,0,0
0,0,forward,2,4097,6,0,37292,4097,4097,0,0
0,0,forward,2,32768,36,0,295104,32768,32768,0,0
0,0,forward,2,65535,70,2,589198,65535,65535,0,0
0,0,forward,3,0,0,0,498,0,0,0,0
0,0,forward,3,1,0,0,686,1,1,0,0
0,0,forward,3,63,0,0,1167,63,63,0,0
0,0,forward,3,64,0,0,1266,64,64,0,0
0,0,forward,3,65,0,0,1159,65,65,0,0
0,0,forward,3,255,2,0,2793,255,255,0,0
0,0,forward,3,256,0,2,2814,256,256,0,0
0,0,forward,3,257,0,0,2822,257,257,0,0
0,0,forward,3,4095,4,0,37282,4095,4095,0,0
0,0,forward,3,4096,4,0,37354,4096,4096,0,0
0,0,forward,3,4097,6,0,37312,4097,4097,0,0
0,0,forward,3,32768,36,0,295246,32768,32768,0,0
0,0,forward,3,65535,70,2,589613,65535,65535,0,0
1,0,forward,0,0,0,0,441,0,0,0,0
1,0,forward,0,1,0,0,762,1,1,0,0
1,0,forward,0,63,0,0,1215,63,63,0,0
1,0,forward,0,64,0,0,1158,64,64,0,0
1,0,forward,0,65,0,0,1167,65,65,0,0
1,0,forward,0,255,0,0,2800,255,255,0,0
1,0,forward,0,256,0,0,2796,256,256,0,0
1,0,forward,0,257,0,0,2822,257,257,0,0
1,0,forward,0,4095,4,0,37410,4095,4095,0,0
1,0,forward,0,4096,4,0,37395,4096,4096,0,0
1,0,forward,0,4097,4,2,37452,4097,4097,0,0
1,0,forward,0,32768,36,0,295961,32768,32768,0,0
1,0,forward,0,65535,72,0,590991,65535,65535,0,0
1,0,forward,1,0,0,0,440,0,0,0,0
1,0,forward,1,1,0,0,681,1,1,0,0
1,0,forward,1,63,0,0,1142,63,63,0,0
1,0,forward,1,64,0,0,1169,64,64,0,0
1,0,forward,1,65,0,0,1146,65,65,0,0
1,0,forward,1,255,0,0,2781,255,255,0,0
1,0,forward,1,256,0,2,2774,256,256,0,0
1,0,forward,1,257,2,0,2807,257,257,0,0
1,0,forward,1,4095,6,0,36947,4095,4095,0,0
1,0,forward,1,4096,6,0,36973,4096,4096,0,0
1,0,forward,1,4097,6,0,36976,4097,4097,0,0
1,0,forward,1,32768,36,0,292356,32768,32768,0,0
1,0,forward,1,65535,70,0,583723,65535,65535,0,0
1,0,forward,2,0,0,0,443,0,0,0,0
1,0,forward,2,1,0,0,800,1,1,0,0
1,0,forward,2,63,0,0,1156,63,63,0,0
1,0,forward,2,64,0,0,1236,64,64,0,0
1,0,forward,2,65,0,2,1176,65,65,0,0
1,0,forward,2,255,2,0,2796,255,255,0,0
1,0,forward,2,256,0,0,2819,256,256,0,0
1,0,forward,2,257,0,0,2828,257,257,0,0
1,0,forward,2,4095,4,0,37269,4095,4095,0,0
1,0,forward,2,4096,6,0,37369,4096,4096,0,0
1,0,forward,2,4097,4,0,37329,4097,4097,0,0
1,0,forward,2,32768,36,2,294999,32768,32768,0,0
1,0,forward,2,65535,70,2,589129,65535,65535,0,0
1,0,forward,3,0,0,0,484,0,0,0,0
1,0,forward,3,1,0,0,689,1,1,0,0
1,0,forward,3,63,0,0,1193,63,63,0,0
1,0,forward,3,64,0,0,1228,64,64,0,0
1,0,forward,3,65,0,0,1241,65,65,0,0
1,0,forward,3,255,0,0,2795,255,255,0,0
1,0,forward,3,256,2,0,2804,256,256,0,0
1,0,forward,3,257,2,0,2825,257,257,0,0
1,0,forward,3,4095,4,0,37311,4095,4095,0,0
1,0,forward,3,4096,4,0,37382,4096,4096,0,0
1,0,forward,3,4097,6,0,37337,4097,4097,0,0
1,0,forward,3,32768,36,0,295235,32768,32768,0,0
1,0,forward,3,65535,70,2,589710,65535,65535,0,0
2,0,forward,0,0,0,0,446,0,0,0,0
2,0,forward,0,1,0,2,694,1,1,0,0
2,0,forward,0,63,0,0,1157,63,63,0,0
2,0,forward,0,64,0,0,1161,64,64,0,0
2,0,forward,0,65,0,0,1171,65,65,0,0
2,0,forward,0,255,0,0,2803,255,255,0,0
2,0,forward,0,256,0,0,2803,256,256,0,0
2,0,forward,0,257,0,0,2825,257,257,0,0
2,0,forward,0,4095,6,0,37434,4095,4095,0,0
2,0,forward,0,4096,4,0,37417,4096,4096,0,0
2,0,forward,0,4097,4,0,37424,4097,4097,0,0
2,0,forward,0,32768,34,2,295947,32768,32768,0,0
2,0,forward,0,65535,70,2,591215,65535,65535,0,0
2,0,forward,1,0,0,0,422,0,0,0,0
2,0,forward,1,1,2,0,733,1,1,0,0
2,0,forward,1,63,0,0,1229,63,63,0,0
2,0,forward,1,64,0,0,1197,64,64,0,0
2,0,forward,1,65,0,0,1230,65,65,0,0
2,0,forward,1,255,0,0,2771,255,255,0,0
2,0,forward,1,256,0,0,2792,256,256,0,0
2,0,forward,1,257,0,0,2804,257,257,0,0
2,0,forward,1,4095,4,0,36961,4095,4095,0,0
2,0,forward,1,4096,4,0,36961,4096,4096,0,0
2,0,forward,1,4097,4,0,37001,4097,4097,0,0
2,0,forward,1,32768,34,2,292374,32768,32768,0,0
2,0,forward,1,65535,70,2,583822,65535,65535,0,0
2,0,forward,2,0,0,0,503,0,0,0,0
2,0,forward,2,1,0,0,680,1,1,0,0
2,0,forward,2,63,0,0,1238,63,63,0,0
2,0,forward,2,64,0,0,1162,64,64,0,0
2,0,forward,2,65,0,0,1164,65,65,0,0
2,0,forward,2,255,0,0,2793,255,255,0,0
2,0,forward,2,256,0,0,2790,256,256,0,0
2,0,forward,2,257,0,0,2814,257,257,0,0
2,0,forward,2,4095,4,0,37319,4095,4095,0,0
2,0,forward,2,4096,4,0,37313,4096,4096,0,0
2,0,forward,2,4097,6,0,37319,4097,4097,0,0
2,0,forward,2,32768,36,0,294955,32768,32768,0,0
2,0,forward,2,65535,70,2,589251,65535,65535,0,0
2,0,forward,3,0,0,0,442,0,0,0,0
2,0,forward,3,1,0,0,748,1,1,0,0
2,0,forward,3,63,0,0,1219,63,63,0,0
2,0,forward,3,64,0,0,1214,64,64,0,0
2,0,forward,3,65,0,0,1234,65,65,0,0
2,0,forward,3,255,0,0,2784,255,255,0,0
2,0,forward,3,256,2,0,2792,256,256,0,0
2,0,forward,3,257,0,2,2849,257,257,0,0
2,0,forward,3,4095,4,0,37304,4095,4095,0,0
2,0,forward,3,4096,4,0,37361,4096,4096,0,0
2,0,forward,3,4097,6,0,37324,4097,4097,0,0
2,0,forward,3,32768,36,0,295169,32768,32768,0,0
2,0,forward,3,65535,70,2,589681,65535,65535,0,0
0,1,forward,0,0,0,0,1825,0,0,0,0
0,1,forward,0,1,0,0,2176,1,1,0,0
0,1,forward,0,63,0,0,3999,63,63,0,0
0,1,forward,0,64,0,2,3997,64,64,0,0
0,1,forward,0,65,2,0,3998,65,65,0,0
0,1,forward,0,255,0,0,8062,255,255,0,0
0,1,forward,0,256,0,0,8003,256,256,0,0
0,1,forward,0,257,0,2,8005,257,257,0,0
0,1,forward,0,4095,12,0,91035,4095,4095,0,0
0,1,forward,0,4096,12,0,91036,4096,4096,0,0
0,1,forward,0,4097,10,0,91037,4097,4097,0,0
0,1,forward,0,32768,84,0,710046,32768,32768,0,0
0,1,forward,0,65535,170,0,1418067,65535,65535,0,0
0,1,forward,1,0,0,0,1867,0,0,0,0
0,1,forward,1,1,0,0,2052,1,1,0,0
0,1,forward,1,63,0,0,4034,63,63,0,0
0,1,forward,1,64,0,0,4033,64,64,0,0
0,1,forward,1,65,2,0,4034,65,65,0,0
0,1,forward,1,255,0,0,8037,255,255,0,0
0,1,forward,1,256,2,0,8038,256,256,0,0
0,1,forward,1,257,0,2,8040,257,257,0,0
0,1,forward,1,4095,12,0,90036,4095,4095,0,0
0,1,forward,1,4096,10,0,90037,4096,4096,0,0
0,1,forward,1,4097,10,0,90039,4097,4097,0,0
0,1,forward,1,32768,84,0,700045,32768,32768,0,0
0,1,forward,1,65535,168,0,1397053,65535,65535,0,0
0,1,forward,2,0,0,0,1874,0,0,0,0
0,1,forward,2,1,0,0,2056,1,1,0,0
0,1,forward,2,63,0,0,4000,63,63,0,0
0,1,forward,2,64,0,2,4000,64,64,0,0
0,1,forward,2,65,0,0,4000,65,65,0,0
0,1,forward,2,255,0,2,8004,255,255,0,0
0,1,forward,2,256,0,0,8003,256,256,0,0
0,1,forward,2,257,0,0,8006,257,257,0,0
0,1,forward,2,4095,12,0,91036,4095,4095,0,0
0,1,forward,2,4096,10,0,91038,4096,4096,0,0
0,1,forward,2,4097,12,0,91028,4097,4097,0,0
0,1,forward,2,32768,84,0,710043,32768,32768,0,0
0,1,forward,2,65535,170,0,1418057,65535,65535,0,0
0,1,forward,3,0,0,0,1885,0,0,0,0
0,1,forward,3,1,0,0,2055,1,1,0,0
0,1,forward,3,63,0,0,4003,63,63,0,0
0,1,forward,3,64,0,0,4003,64,64,0,0
0,1,forward,3,65,2,0,4007,65,65,0,0
0,1,forward,3,255,2,0,8020,255,255,0,0
0,1,forward,3,256,0,0,8021,256,256,0,0
0,1,forward,3,257,2,0,8020,257,257,0,0
0,1,forward,3,4095,12,0,90040,4095,4095,0,0
0,1,forward,3,4096,10,0,90037,4096,4096,0,0
0,1,forward,3,4097,10,0,90037,4097,4097,0,0
0,1,forward,3,32768,84,2,701014,32768,32768,0,0
0,1,forward,3,65535,166,2,1399050,65535,65535,0,0
1,1,forward,0,0,0,0,1871,0,0,0,0
1,1,forward,0,1,0,0,2055,1,1,0,0
1,1,forward,0,63,0,0,3998,63,63,0,0
1,1,forward,0,64,0,0,3998,64,64,0,0
1,1,forward,0,65,0,0,3999,65,65,0,0
1,1,forward,0,255,0,0,8003,255,255,0,0
1,1,forward,0,256,0,2,8003,256,256,0,0
1,1,forward,0,257,0,0,8006,257,257,0,0
1,1,forward,0,4095,10,0,91036,4095,4095,0,0
1,1,forward,0,4096,10,0,91037,4096,4096,0,0
1,1,forward,0,4097,10,2,91042,4097,4097,0,0
1,1,forward,0,32768,86,0,710127,32768,32768,0,0
1,1,forward,0,65535,170,2,1418051,65535,65535,0,0
1,1,forward,1,0,0,0,1895,0,0,0,0
1,1,forward,1,1,0,0,2050,1,1,0,0
1,1,forward,1,63,0,0,4034,63,63,0,0
1,1,forward,1,64,0,0,4033,64,64,0,0
1,1,forward,1,65,0,0,4035,65,65,0,0
1,1,forward,1,255,2,0,8036,255,255,0,0
1,1,forward,1,256,0,2,8037,256,256,0,0
1,1,forward,1,257,0,0,8037,257,257,0,0
1,1,forward,1,4095,10,2,90094,4095,4095,0,0
1,1,forward,1,4096,12,0,90038,4096,4096,0,0
1,1,forward,1,4097,10,0,90039,4097,4097,0,0
1,1,forward,1,32768,84,0,700104,32768,32768,0,0
1,1,forward,1,65535,168,0,1397065,65535,65535,0,0
1,1,forward,2,0,0,0,1892,0,0,0,0
1,1,forward,2,1,0,0,2050,1,1,0,0
1,1,forward,2,63,0,0,3987,63,63,0,0
1,1,forward,2,64,0,0,4000,64,64,0,0
1,1,forward,2,65,2,0,4001,65,65,0,0
1,1,forward,2,255,0,0,8003,255,255,0,0
1,1,forward,2,256,0,0,8004,256,256,0,0
1,1,forward,2,257,2,0,8006,257,257,0,0
1,1,forward,2,4095,10,0,91036,4095,4095,0,0
1,1,forward,2,4096,10,0,91035,4096,4096,0,0
1,1,forward,2,4097,12,0,91038,4097,4097,0,0
1,1,forward,2,32768,86,0,710098,32768,32768,0,0
1,1,forward,2,65535,170,0,1418051,65535,65535,0,0
1,1,forward,3,0,0,0,1900,0,0,0,0
1,1,forward,3,1,0,0,2047,1,1,0,0
1,1,forward,3,63,2,0,3967,63,63,0,0
1,1,forward,3,64,0,0,4006,64,64,0,0
1,1,forward,3,65,0,0,3981,65,65,0,0
1,1,forward,3,255,2,0,8023,255,255,0,0
1,1,forward,3,256,0,0,8019,256,256,0,0
1,1,forward,3,257,0,2,7985,257,257,0,0
1,1,forward,3,4095,10,2,90038,4095,4095,0,0
1,1,forward,3,4096,12,0,90039,4096,4096,0,0
1,1,forward,3,4097,12,0,90038,4097,4097,0,0
1,1,forward,3,32768,84,0,701025,32768,32768,0,0
1,1,forward,3,65535,168,2,1399038,65535,65535,0,0
2,1,forward,0,0,0,0,1876,0,0,0,0
2,1,forward,0,1,0,0,1995,1,1,0,0
2,1,forward,0,63,0,0,3998,63,63,0,0
2,1,forward,0,64,0,0,3998,64,64,0,0
2,1,forward,0,65,0,0,3999,65,65,0,0
2,1,forward,0,255,2,0,8005,255,255,0,0
2,1,forward,0,256,0,0,8003,256,256,0,0
2,1,forward,0,257,2,0,8006,257,257,0,0
2,1,forward,0,4095,10,0,91037,4095,4095,0,0
2,1,forward,0,4096,10,0,91036,4096,4096,0,0
2,1,forward,0,4097,10,0,92043,4097,4097,0,0
2,1,forward,0,32768,86,0,710042,32768,32768,0,0
2,1,forward,0,65535,170,0,1418061,65535,65535,0,0
2,1,forward,1,0,0,0,1905,0,0,0,0
2,1,forward,1,1,0,0,2106,1,1,0,0
2,1,forward,1,63,0,0,4032,63,63,0,0
2,1,forward,1,64,0,0,4031,64,64,0,0
2,1,forward,1,65,0,0,4034,65,65,0,0
2,1,forward,1,255,2,0,8036,255,255,0,0
2,1,forward,1,256,0,0,8037,256,256,0,0
2,1,forward,1,257,2,0,8036,257,257,0,0
2,1,forward,1,4095,10,0,90036,4095,4095,0,0
2,1,forward,1,4096,10,2,90036,4096,4096,0,0
2,1,forward,1,4097,10,0,90037,4097,4097,0,0
2,1,forward,1,32768,84,0,700115,32768,32768,0,0
2,1,forward,1,65535,166,2,1397062,65535,65535,0,0
2,1,forward,2,0,0,0,1898,0,0,0,0
2,1,forward,2,1,0,0,2049,1,1,0,0
2,1,forward,2,63,0,0,3986,63,63,0,0
2,1,forward,2,64,0,0,3999,64,64,0,0
2,1,forward,2,65,0,0,4000,65,65,0,0
2,1,forward,2,255,2,0,8006,255,255,0,0
2,1,forward,2,256,0,2,8004,256,256,0,0
2,1,forward,2,257,0,0,8005,257,257,0,0
2,1,forward,2,4095,12,0,91036,4095,4095,0,0
2,1,forward,2,4096,10,2,91038,4096,4096,0,0
2,1,forward,2,4097,10,0,91036,4097,4097,0,0
2,1,forward,2,32768,86,0,710107,32768,32768,0,0
2,1,forward,2,65535,170,0,1418055,65535,65535,0,0
2,1,forward,3,0,0,0,1894,0,0,0,0
2,1,forward,3,1,0,0,2051,1,1,0,0
2,1,forward,3,63,0,0,4005,63,63,0,0
